lyric_id,title,title_sinhala,title_english,artist,music,melody,lyrics_author,image_url,video_url,youtube_video_id,lyrics
988,සාමාන්‍ය ජනතාව - අමිල සඳරුවන්  |  Samanya janathawa - Amila Sandaruwan,සාමාන්‍ය ජනතාව - අමිල සඳරුවන්,Samanya janathawa - Amila Sandaruwan,", සංගීතය, ගී පද  අමිල සඳරුවන්",", ගී පද  අමිල සඳරුවන්",,  අමිල සඳරුවන්,https://1.bp.blogspot.com/-7eoZvHQeSiw/XT9QMnkxkSI/AAAAAAAByY8/0U3rK2klEqoLFb_5FmQjzBip5jX06nPEgCLcBGAs/s1600/amila%2Bsandaruwan.jpg,https://www.youtube.com/embed/tvR3devjLy0,tvR3devjLy0,"\n
සාමාන්‍ය ජනතාව සමානයි\n
මගෙ පෙම්වතිය //\n
\n
ඊයේ වන තුරු මම විශ්වාස කළේ\n
ඇය උන් ළඟටවත් නොයයි කියා\n
මටත් හොරෙන් ඇය\n
උන්ට එකතු වෙලා\n
\n
සාමාන්‍ය ජනතාව සමානයි\n
මගෙ පෙම්වතිය //\n
\n
දැනුයි දැනුයි මට තේරෙන්නේ ඔව් ඔව්\n
මට මතකයි ඉස්සර ඉඳන්\n
ඇය ආස කලේ\n
උන් ළඟටම යන්නටයි\n
\n
සාමාන්‍ය ජනතාව සමානයි\n
මගෙ පෙම්වතිය //\n
\n
මගෙ ආදරේ තරම තවම ඔයා දන්නෙ නෑ\n
උන් මොනව කලත් ඔයාට ගාණක් නෑ\n
මං ඔයාට දුන්න ආදරේ\n
වෙන කෙනෙකුට දෙන්නට බෑ\n
පපු කැවුත්ත මගේ හතරට පැළිල වගේ\n
\n
සාමාන්‍ය ජනතාව සමානයි\n
මගෙ පෙම්වතිය ////\n
\n
\n
"
989,අම්මා - සංගීත් විජේසූරිය | Amma - Sangeeth Wijeysooriya,අම්මා - සංගීත් විජේසූරිය,Amma - Sangeeth Wijeysooriya,සංගීත් විජේසූරිය,,,,,https://www.youtube.com/embed/0Am1yd3ePrg?feature=player_embedded,0Am1yd3ePrg?feature=player_embedded,"\n
\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
\n
දන්දී පින්දී උදම් වී - දම් සාරෙන් නෑවිලා..\n
සම්මා සිත් පෑදුවා අම්මා...\n
උස්වී දුක් ගී වැයෙද්දී - හිස්වී ඇවිලී ගිනි..\n
මං නැත්තම් කෑවෙ නෑ අම්මා...\n
\n
ඉන්නට නම් බැ ඉතින් - වන්දි දෙන්න..\n
ආයෙමත් ආයෙමත් අම්මා වෙන්න..\n
නිවනින් පේ විලා...\n
වේදනා සේදිලා යනතෙක්ම...\n
\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
\n
දන්දී පින්දී උදම් වී - දම් සාරෙන් නෑවිලා..\n
සම්මා සිත් පෑදුවා අම්මා...\n
\n
වාවාලා මිහිකත වාගේ\n
කැක්කුම් දෙන්නාලා දියවුන රූපේ\n
සම රැලි වී කෙහෙ ගැලවී \n
කුදු වෙනවා නේ අම්මා\n
හද දනවා ඉවසනවා..\n
ඔබ කියලා දී ඇත්තා සේ...\n
\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
\n
දන්දී පින්දී උදම් වී - දම් සාරෙන් නෑවිලා..\n
සම්මා සිත් පෑදුවා අම්මා...\n
\n
දීඝායූ වැඩි වැඩි වේවා...\n
දෙවියොත් දෑස් පාලා ලෙඩ දුර ගාවා\n
කිරි එරවා යලි පොවලා \n
ලෙස ලං වෙනවා..අම්මා.. \n
මට ලංවී සංසාරේ \n
සංහිදවන්නේ අම්මා...\n
\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
මගෙ...අම්මා...අම්මා...අම්මා..\n
හෝ....හෝ...අම්මා..අම්මා...අම්මා...\n
\n
"
990,මේ අවුරුදු කාලේ - ලයනල් රන්වල  |  Me awurudu kale - Lional Ranwala,මේ අවුරුදු කාලේ - ලයනල් රන්වල,Me awurudu kale - Lional Ranwala,"ලයනල් රන්වල, රන්වල බලකාය",ලයනල් රන්වල,,ජයතිස්ස බොරළුගොඩ,https://3.bp.blogspot.com/-k42F_3J04Gs/UAWxr8Pt7-I/AAAAAAAACAk/9RXt3tNURkY/s1600/Lionel+Ranwala.jpg,https://www.youtube.com/embed/-8NR7xovZ54,-8NR7xovZ54,"\n
මේ අවුරුදු කාලේ සිනහ වෙයන් රාළේ\n
තෙල් ඉහිරුණු කැවුම් ගෙඩිය වාගේ //\n
\n
දොං තරිකිට කැත්ත ‍දොදොං\n
පිළ වටකර කැත්ත දොදොං\n
දමා තැල්ල ඩිඟිසි ඩි‍‍ඟොයි\n
දමා තැල්ල තක තෙය්යත් තාං\n
කැවුම් කොකිස් තෙලේ බැ‍දෙයි\n
කැවිළි සුවඳ සිතට දැනෙයි\n
\n
බා බා බා කිකිළී\n
ඊයෙ උදේ ගිය කිකිළී\n
තාම ආවෙ නෑ කිකිළී\n
බා බා බා\n
\n
ගත්තිංඥා තිංඥා ගති ගත ගෝ ගති ගත ගෝ\n
ඔන්චිලි චිලි වාරම් ගම දෙවනත් වෙන්නා\n
මැංගිරි ඩිණිකෝ\n
අවුරුදු ආවෝ\n
\n
මේ අවුරුදු කාලේ සිනහ වෙයන් රාළේ\n
තෙල් ඉහිරුණු කැවුම් ගෙඩිය වාගේ //\n
\n
දොං තරිකිට කැත්ත ‍දොදොං\n
පිළ වටකර කැත්ත දොදොං\n
දමා තැල්ල ඩිඟිසි ඩි‍‍ඟොයි\n
දමා තැල්ල තක තෙය්යත් තාං\n
ගමේ රබන් දොරට වඩියි\n
සිනහ මුහුණු අවට පෙනෙයි\n
\n
බා බා බා කිකිළී\n
ඊයෙ උදේ ගිය කිකිළී\n
තාම ආවෙ නෑ කිකිළී\n
බා බා බා\n
\n
ගත්තිංඥා තිංඥා ගති ගත ගෝ ගති ගත ගෝ\n
සිංහල අවුරුද්දේ මල් කැකුළක් සේ දිළිසේ\n
මැංගිරි ඩිණිකෝ\n
අවුරුදු ආවෝ\n
\n
මේ අවුරුදු කාලේ සිනහ වෙයන් රාළේ\n
තෙල් ඉහිරුණු කැවුම් ගෙඩිය වාගේ //\n
\n
\n
"
991,කිරි ඉතිරේවා නව වසරේ - එච්. ආර්. ජෝතිපාල  |  Kiri ithirewa nawa wasare - HR Jothipala,කිරි ඉතිරේවා නව වසරේ - එච්. ආර්. ජෝතිපාල,Kiri ithirewa nawa wasare - HR Jothipala,එච්. ආර්. ජෝතිපාල,,,,https://2.bp.blogspot.com/-hkaE-KsDxbE/UBl0rHKSy_I/AAAAAAAACHM/r3cU5hpP43o/s1600/HR+jothipala.jpg,https://www.youtube.com/embed/p7j_Od1uuhE,p7j_Od1uuhE,"\n
කිරි ඉතිරේවා නව වසරේ\n
කිරි ඉතිරේවා නව වසරේ\n
සාමයේ ගීතයේ රැව් නැගී දස අතේ\n
සාමයේ ගීතයේ රැව් නැගී දස අතේ\n
කිරි ඉතිරේවා නව වසරේ\n
කිරි ඉතිරේවා නව වසරේ\n
\n
දුක් දොම්නස නැති වුණා\n
නව වසරක් එළඹුණා\n
අවුරුදු දා ප්‍රීති වන්න\n
මතුකරමින් මල්හිනා\n
සාමයේ ගීතයේ රැව් නැගී දස අතේ\n
සාමයේ ගීතයේ රැව් නැගී දස අතේ\n
\n
කිරි ඉතිරේවා නව වසරේ....\n
\n
බත බුලතින් අඩුනොවී\n
සුරසැප මිහිපිට මැවී\n
උපන් බිමේ කිරි ඉතිරී\n
ගොඩ මඩ සරු සාර වී\n
සාමයේ ගීතයේ රැව් නැගී දස අතේ\n
සාමයේ ගීතයේ රැව් නැගී දස අතේ\n
\n
කිරි ඉතිරේවා නව වසරේ....\n
\n
\n
"
992,"වන්නම් සව්දම් ගායන - ලයනල් රන්වල, රන්වල බලකාය  |  Wannam sawdam gayana - Lional Ranwala, Ranwala Balakaya","වන්නම් සව්දම් ගායන - ලයනල් රන්වල, රන්වල බලකාය","Wannam sawdam gayana - Lional Ranwala, Ranwala Balakaya","ලයනල් රන්වල, රන්වල බලකාය",ලයනල් රන්වල,,,https://3.bp.blogspot.com/-k42F_3J04Gs/UAWxr8Pt7-I/AAAAAAAACAk/9RXt3tNURkY/s1600/Lionel+Ranwala.jpg,https://www.youtube.com/embed/5M4oRo_OiWM,5M4oRo_OiWM,"\n
සූරිය මණ්ඩල සේමා\n
ගයමුව යාළුව මා හා //\n
\n
ඉහළු ගමින් කෝ වරෙල්ලා \n
වරෙල්ලා යාළු පනේ\n
පේරැස් මුදුවේ බලල්ලා \n
බලල්ලා දිස්නෙ නගෝ\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ\n
\n
වන්නම් සව්දම් ගායන \n
සූරිය මණ්ඩල සේමා\n
ගයමුව යාළුව මා හා //\n
\n
කණට දෙබික්කං පයට පදක්කං\n
මම දෙඤ්ඤා මම දෙඤ්ඤා\n
කණට දෙබික්කං පයට පදක්කං\n
මම දෙඤ්ඤා මම දෙඤ්ඤා\n
ආලවන්තයා මං බහක් දියන් නංගෝ\n
ආලවන්තයා මං බහක් දියන් නංගෝ\n
ආලවන්තයා මං බහක් දියන් නංගෝ\n
\n
වන්නම් සව්දම් ගායන \n
සූරිය මණ්ඩල සේමා\n
ගයමුව යාළුව මා හා //\n
\n
නැගෙනහිරට රන් කරල් නැමෙන්නේ\n
පිනට නුඹේ පිනට නුඹේ\n
නැගෙනහිරට රන් කරල් නැමෙන්නේ\n
පිනට නුඹේ පිනට නුඹේ\n
ආලවන්තයා මං බහක් දියන් නංගෝ\n
ආලවන්තයා මං බහක් දියන් නංගෝ\n
ආලවන්තයා මං බහක් දියන් නංගෝ\n
\n
වන්නම් සව්දම් ගායන \n
සූරිය මණ්ඩල සේමා\n
ගයමුව යාළුව මා හා //\n
\n
ඉහළු ගමින් කෝ වරෙල්ලා \n
වරෙල්ලා යාළු පනේ\n
පේරැස් මුදුවේ බලල්ලා \n
බලල්ලා දිස්නෙ නගෝ\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ\n
\n
වන්නම් සව්දම් ගායන \n
සූරිය මණ්ඩල සේමා\n
ගයමුව යාළුව මා හා ////\n
\n
මහා බඹා මැවූ රන් පබාවතී ළඳ දෝ ////\n
\n
\n
\n
"
993,පෙම් කවක් ලියූ නුඹ - කරුණාරත්න දිවුල්ගනේ | Pem kawak Liyu Nuba - Karunarathna Diulgane,පෙම් කවක් ලියූ නුඹ - කරුණාරත්න දිවුල්ගනේ,Pem kawak Liyu Nuba - Karunarathna Diulgane,කරුණාරත්න දිවුල්ගනේ,නන්දසේන කටුවාවල,,සුරම්‍යා මාපිටිය,https://1.bp.blogspot.com/-Cr0ukfjUZzE/XR8UMJ_KfoI/AAAAAAABxOM/8emy2FEAI4MkN6vi8V3QaOc1tJBP8qa3ACLcBGAs/s1600/karunarathna%2Bdivulgane.jpg,https://www.youtube.com/embed/AkuKaV4hrTA?feature=player_embedded,AkuKaV4hrTA?feature=player_embedded,"\n
පෙම් කවක් ලියූ නුඹ සිත් අහසේ.. \n
එය මකා දමා ගිය හැටි රහසේ..\n
නුඹ මෙතෙක් රැදී උන් මා මනසේ..\n
පෙම් පුරාවතක්.., නිමා කරන්නද මා කෙලෙසේ...\n
\n
නුඹ යන්නම යන්නම යනවානම්\n
මට ඉන්න කියන්නට බැහැනෙ ඉතින්...//\n
යලි එන්නනම එන්නම හිතුනේ නම්\n
නුඹ එන්න එපා මගෙ හිත තහනම්..\n
\n
පෙම් කවක් ලියූ නුඹ...\n
\n
හුරතලෙන් දැවටිලා මගේ ලඟින්\n
දුන් සතුට එපමණද මට පවසම්...//\n
සඳ එලිය පොළොවටයි හිමිවූයේ..\n
සඳ අහසෙ රැදුනාට රත්තරනේ...\n
\n
පෙම් කවක් ලියූ නුඹ...\n
\n
"
994,ඔබ ගාව මම ඉන්නෙමි - මිල්ටන් මල්ලවාරච්චි  |  Oba gawa mama innemi - Milton Mallawarachchi,ඔබ ගාව මම ඉන්නෙමි - මිල්ටන් මල්ලවාරච්චි,Oba gawa mama innemi - Milton Mallawarachchi,මිල්ටන් මල්ලවාරච්චි,රූකාන්ත ගුණතිලක,,රූකාන්ත ගුණතිලක,https://1.bp.blogspot.com/-KIMkKrS_4Hw/UA7tOjxADnI/AAAAAAAACDo/a-H0_kwwXBk/s1600/milton+mallawarachchi.jpg,https://www.youtube.com/embed/VfS0AGWJ0vE,VfS0AGWJ0vE,"\n
ඔබ ගාව මම ඉන්නෙමි\n
සුසුමන් වගේ යාවෙවී\n
තනියේ තුරුල් වී මුමුණා සුපෙම් ගී\n
රෑ සීතලේ ළං වෙවී\n
තරුමල් කඩා දෙන්නෙමි //\n
\n
මිණිසේ දිළෙන්නේ තරු සේ නිවෙන්නේ\n
ඔබගේ සිනා දෑස නේදෝ\n
නොසැලී තියෙන්නේ සසැලී නොයන්නේ\n
ඔබගේ මගේ ස්නේහෙ නේදෝ\n
සිත මාගෙ සනසන්නේ සරසන්නේ ඔබමයි ළඳේ\n
වෙන කවුරුවත් මාගේ තුරුළේ නිදන් නෑ ළඳේ\n
\n
මතු ජීවිතේ දී මෙලොවින් තුරන් වී\n
ගුවනේ පියාඹන්න වේවි\n
අභ්‍යාවකාශේ ග්‍රහලෝක ගානේ\n
මිතුරන් සොයා යන්න වේවි\n
ඒ කාලෙදිත් මා පතන්නේ ඔයාවයි ළඳේ\n
දෙව් දූවරුන්ගෙන් අහන්නෙත් ඔයාවයි ළඳේ\n
\n
ඔබ ගාව මම ඉන්නෙමි\n
සුසුමන් වගේ යාවෙවී\n
තනියේ තුරුල් වී මුමුණා සුපෙම් ගී\n
රෑ සීතලේ ළං වෙවී\n
තරුමල් කඩා දෙන්නෙමි //\n
\n
\n
"
995,පෙම් බැන්ද සිත් බැන්ද - චන්ද්‍රකුමාර් කඳනාරච්චි  |  Pem benda sith benda - Chandrakumar Kandanarachchi,පෙම් බැන්ද සිත් බැන්ද - චන්ද්‍රකුමාර් කඳනාරච්චි,Pem benda sith benda - Chandrakumar Kandanarachchi,චන්ද්‍රකුමාර් කඳනාරච්චි,උපාලි කන්නංගර,,කේ.ඩී.කේ. ධර්මවර්ධන,https://2.bp.blogspot.com/-fu-JbnoLHNw/USO7wDTa5vI/AAAAAAAACw4/1AYD64ievDk/s1600/chandrakumar+kandanarachchi.jpg,https://www.youtube.com/embed/ghEQu1vPHBI,ghEQu1vPHBI,"\n
නෙත් කැල්ම රන් සිහින සේයා\n
ඉඳු දුන්න සේ නැසෙන \n
රැවටිල්ල ලුහුබඳින මායා //\n
\n
රන් තාරකාවෝ \n
දෙනෙතේ රැඳුනාවේ \n
මේ සොඳුරු සිහිනේ \n
කවදා ඉටුවේදෝ ළ‍ඳේ \n
නිම් හිම් නැතේ \n
සෙනෙහේ ළදේ \n
මන්දෝ ළදේ \n
සැඟවී ගියේ \n
\n
පෙම් බැන්ද හින්දා \n
ඉන් මා දැවුණාවේ \n
මේ සොදුරු පියසේ \n
නොඇසේ මිහිරි ගීයේ\n
හැඟුමන් මගේ \n
ඔබ හා බැඳේ \n
පැවතුම් ඔබේ \n
නොදනී ළඳේ \n
\n
පෙම් බැන්ද සිත් බැන්ද... //\n
\n
\n
"
996,"සිහිනේ විලසේ - අතුල අධිකාරි, සමිතා මුදුන්කොටුව  |  Sihine Vilase - Athula Adhikari, Samitha Mudunkotuwa","සිහිනේ විලසේ - අතුල අධිකාරි, සමිතා මුදුන්කොටුව","Sihine Vilase - Athula Adhikari, Samitha Mudunkotuwa","අතුල අධිකාරි, සමිතා මුදුන්කොටුව",,,,https://4.bp.blogspot.com/-TJbnkFHr72w/UUypW27dChI/AAAAAAAAC-s/eQJubnPdXc4/s1600/samitha+mudunkotuwa.jpg,https://www.youtube.com/embed/SO1Pei5d3Oc,SO1Pei5d3Oc,"\n
<div class=""separator"" style=""clear: both; text-align: center;""><a href=""//1.bp.blogspot.com/-Nfu6R9_dq1s/UIv0ncsnSxI/AAAAAAAACY8/2rYhzs3qYLU/s1600/athula+adhikari.jpg"" imageanchor=""1"" style=""clear: left; float: left; margin-bottom: 1em; margin-right: 50em;""><img border=""0"" height=""200"" src=""https://1.bp.blogspot.com/-Nfu6R9_dq1s/UIv0ncsnSxI/AAAAAAAACY8/2rYhzs3qYLU/s200/athula+adhikari.jpg"" width=""200""/></a>\n
\n
සිහිනේ විලසේ ගිලිහේවි ආදර කතා\n
සිතු දේ පැතු දේ කඳුලේ පාවී ගියා //\n
\n
දෑස පුරෝගෙන සීතල කඳුළැලි\n
සිතුවේ ඔබ ගැනමයි ළඳුනේ\n
පාළුව අතරේ මා ඔබ ඇසුරේ\n
සිතුවම් මා සිත හඬවන්නේ\n
කඳුලින් බොඳවී ආදර ලෝකේ\n
නෑ හමුවන්නේ අප ආයේ\n
\n
සිහිනේ විලසේ ...\n
\n
නාඳුනනා ලෙස ඈතට වෙමු අපි\n
සැඟවී ගිය පසු මල් සිහිනේ\n
මා තනි අතරේ මේ ඝන අඳුරේ\n
කොහි යම්දෝ නෑ වැටහෙන්නේ\n
සිහිනෙන් සිහිනේ ආදර ලෝකේ\n
නෑ හමුවන්නේ අප ආයේ\n
\n
සිහිනේ විලසේ ... //\n
\n
\n
\n
"
997,බෝධියේ විහාරයේ - නීලා වික්‍රමසිංහ  |  Bodhiye Viharaye - Neela Wickramasinghe,බෝධියේ විහාරයේ - නීලා වික්‍රමසිංහ,Bodhiye Viharaye - Neela Wickramasinghe,නීලා වික්‍රමසිංහ,සරත් දසනායක,,අජන්තා රණසිංහ,https://1.bp.blogspot.com/-mCR-nwiFICc/UTzQtllDgsI/AAAAAAAAC5Q/csiP_Er35wU/s1600/neela+wickramasinghe+2.jpg,https://www.youtube.com/embed/qynX5TESWpA,qynX5TESWpA,"\n
බෝධියේ විහාරයේ \n
පිදූ පියුම් වැනි වූ\n
බාලිකා ලොව මැලවුන දා \n
මුළු ලොවටම රෑ වෙනවා //\n
\n
මල් පොහොට්ටු මා හදේ \n
සුරංගනා පොකුණේ \n
මල් වරම් ලැබ පිපෙන තුරා \n
ඔබ නටුවෙන් බිඳිනු එපා \n
\n
බෝධියේ විහාරයේ... \n
\n
ජීවිතේ කියා හඬින්\n
සිනා සිසී හිදිනා \n
ඒ සිනා මා බොළඳ නෙතේ \n
උණු කදුළක් කරනු එපා\n
\n
බෝධියේ විහාරයේ... //\n
\n
\n
"
998,උත්සාහය උක් දණ්ඩක් වැන්නේ - චන්ද්‍රිකා සිරිවර්ධන  |  Uthsahaya uk dandak wanne - Chandrika Siriwardena,උත්සාහය උක් දණ්ඩක් වැන්නේ - චන්ද්‍රිකා සිරිවර්ධන,Uthsahaya uk dandak wanne - Chandrika Siriwardena,චන්ද්‍රිකා සිරිවර්ධන,,ෂෙල්ටන් ප්‍රේමරත්න,,https://2.bp.blogspot.com/-R5T1Ec74HRI/UOxpoK-K38I/AAAAAAAACk0/p-MeyB0bhoE/s1600/chandrika+siriwardena.jpg,https://www.youtube.com/embed/lRlsoRKcDaw,lRlsoRKcDaw,"\n
වැලඳූ පසුවයි මිහිර දැනෙන්නේ\n
එහි රසයෙන් සිත සැනහී යන්නේ \n
අලස ගතේ දිව එය නෑ දන්නේ\n
\n
පැනයක් දුටු කල එය විසඳන්නා\n
එඩිතර සිතකින් එය පිළිගන්නා\n
පැනයක් දුටු කල එය විසඳන්නා\n
එඩිතර සිතකින් එය පිළිගන්නා\n
එලස නොකර සකි ඉවත දුවන්නා \n
පැනය විසින් මහ වහලකු වන්නා\n
\n
අප කුමටද ගොස් නොරට සිඟන්නේ \n
අපේ ඉසුරු මව් පොළවෙ තැවෙන්නේ\n
ඒවා ඉල්ලා වෙහෙස වෙයන්නේ \n
එවිට නොවේදෝ නොවහල් වෙන්නේ\n
\n
සිංහල පාරක ගමන් නොගත්නේ \n
සිංහල පැදුරක නිදා නොගත්තේ \n
සිංහල පාරක ගමන් නොගත්නේ \n
සිංහල පැදුරක නිදා නොගත්තේ \n
සිංහල ගත දිය සිසිල නොදත්තේ\n
එවන් කෙනෙක්ගේ කුමක් ද තත්වේ \n
\n
උත්සාහය උක් දණ්ඩක් වැන්නේ\n
වැලඳූ පසුවයි මිහිර දැනෙන්නේ\n
එහි රසයෙන් සිත සැනහී යන්නේ \n
අලස ගතේ දිව එය නෑ දන්නේ\n
\n
\n
"
999,අහස දිහාවට - ස්කිට්සෝ  |  Ahasa dihawata - Skitzo,අහස දිහාවට - ස්කිට්සෝ,Ahasa dihawata - Skitzo,"සුදන්ත මාධව, ස්කිට්සෝ",තරිඳු ජේ. ප්‍රේමරත්න,,සුදන්ත මාධව,https://4.bp.blogspot.com/-wZuUoLSphLs/UTzW1WfcDdI/AAAAAAAAC5Y/iITDB7kQtF0/s1600/skitzo.jpg,https://www.youtube.com/embed/1aAoTXSCvrQ,1aAoTXSCvrQ,"\n
\n
එක දවසක් අහස දිහාවට\n
ඇහැ ඇරියම රෑක\n
තරු කැට එක එක කඩා වැටෙනවා\n
අහුලන්නද කෝම\n
අහස තරහදෝ මං එක්කං\n
කියන්නේ මං කාට\n
පුංචිම කාලේ දැක්කට පස්සේ\n
දැක්කෙත් අද අහස\n
ලොවම ඔබේ යට මං වාගේම\n
හිනාවෙන්න අහස\n
ඔබව අපව දුර නොවන වගට\n
තව ළං වෙන්නකො අහස\n
\n
එක දවසක් අහස දිහාවට\n
ඇහැ ඇරියම රෑක\n
තරු කැට එක එක කඩා වැටෙනවා\n
අහුලන්නද කෝම\n
අහස තරහදෝ මං එක්කං\n
කියන්නේ මං කාට\n
පුංචිම කාලේ දැක්කට පස්සේ\n
දැක්කෙත් අද අහස\n
ඔබේ වියන යට ඔබේ නිවන යට\n
හැර යන්නද කාව\n
තරහා අවසරයි අපේ අහස යට\n
අපි අපිමයි තාම\n
\n
\n
\n
"
1000,සමනළී - කිත්සිරි ජයසේකර  |  Samanalee - Kithsiri Jayasekara,සමනළී - කිත්සිරි ජයසේකර,Samanalee - Kithsiri Jayasekara,කිත්සිරි ජයසේකර,,,පද්මකුමාර මෙත්තසේන,https://1.bp.blogspot.com/-XbCf3AdE6RQ/XUaH0IrJOAI/AAAAAAABylI/f85cjb5BLLUuu-TvK-wPIZrYJCO2KYKtQCLcBGAs/s1600/kithsiri%2Byayasekara%2B2.jpg,https://www.youtube.com/embed/XdBS3IMjFgo,XdBS3IMjFgo,"\n
\n
සිත නතු නැති සමනළී\n
මට බිඳුවක් ඉන්න කියා\n
ළඟ පාතකට ද දන්නේ නෑ\n
තටු ගසමින් ඉගිල ගියා\n
සිත නතු නැති සමනළී\n
\n
ඒ මනරම් මුතුවැල් හා පබළු\n
මා ළඟ මෙහෙම තියා\n
මා ළඟ මෙහෙම තියා\n
ඒ මනරම් මුතුවැල් හා පබළු\n
මා ළඟ මෙහෙම තියා\n
මා ළඟ මෙහෙම තියා\n
ගිම්හානේ මදහස ළඟ නවතා\n
හිනැහී යන්න ගියා\n
හිනැහී යන්න ගියා\n
\n
සිත නතු නැති සමනළී\n
මට බිඳුවක් ඉන්න කියා\n
ළඟ පාතකට ද දන්නේ නෑ\n
තටු ගසමින් ඉගිල ගියා\n
සිත නතු නැති සමනළී\n
\n
රෑ රැඟුමේ දුටු ගී හඬ හැඩලූ\n
ඔබගේ දසුන නිසා\n
ඔබගේ දසුන නිසා\n
රෑ රැඟුමේ දුටු ගී හඬ හැඩලූ\n
ඔබගේ දසුන නිසා\n
ඔබගේ දසුන නිසා\n
සඳ පානේ නිහඬව නෙතු සනසා\n
සමුගෙන යන්න එපා\n
සමුගෙන යන්න එපා\n
\n
සිත නතු නැති සමනළී\n
මට බිඳුවක් ඉන්න කියා\n
ළඟ පාතකට ද දන්නේ නෑ\n
තටු ගසමින් ඉගිල ගියා\n
සිත නතු නැති සමනළී\n
\n
\n
"
1001,රන් ගිර මා - නිරෝෂා විරාජිනී  |  Ran gira ma - Nirosha Virajini,රන් ගිර මා - නිරෝෂා විරාජිනී,Ran gira ma - Nirosha Virajini,නිරෝෂා විරාජිනී, මහින්ද බණ්ඩාර,,බන්ධුල නානායක්කාරවසම්,https://4.bp.blogspot.com/-2IbqAz63wAA/UVXswzP-18I/AAAAAAAADCg/6naXCg32C5E/s1600/nirosha+virajini.jpg,https://www.youtube.com/embed/mgzn2RH6BvI,mgzn2RH6BvI,"\n
රන් ගිර මා \n
ඔබ එගිර සිඹින හිරුට සමානා \n
පන්හිඳ මා\n
ඔබ එයින් ගෙතන ගීය සමානා // \n
\n
රන් ගිර හිස හිරු හිනැහෙද \n
එළියෙන් මුළු ලොව දිදුළද \n
නමුදු හිරුට ළං වන්නට \n
වරම් නොමැතියේ \n
ඉරෙන් ලොවක් එළිවනු දැක \n
ම සිත බැබලියේ \n
\n
රන් ගිර මා \n
ඔබ එගිර සිඹින හිරුට සමානා \n
පන්හිඳ මා\n
ඔබ එයින් ගෙතන ගීය සමානා\n
\n
පන්හිඳ ගෙතු ගී ගැයුවෙද \n
මිහිරෙන් තුන් හිත නැහැවෙද \n
නමුදු ගීය දුන් මිහිරට \n
රුවන් නොමැතියේ \n
එයින් ලොවක් සැනසෙනු දැක \n
ම සිත නැලවියේ \n
\n
රන් ගිර මා \n
ඔබ එගිර සිඹින හිරුට සමානා \n
පන්හිඳ මා\n
ඔබ එයින් ගෙතන ගීය සමානා ///\n
\n
\n
"
1002,ඇගේ සිනහව තහනම් - චන්ද්‍රකුමාර් කඳනාරච්චි  |  Age sinahawa tahanam - Chandrakumar Kandanarachchi,ඇගේ සිනහව තහනම් - චන්ද්‍රකුමාර් කඳනාරච්චි,Age sinahawa tahanam - Chandrakumar Kandanarachchi,චන්ද්‍රකුමාර් කඳනාරච්චි,උපාලි කන්නංගර,,කේ.ඩී.කේ. ධර්මවර්ධන,,https://www.youtube.com/embed/UqDwdhxRB_U,UqDwdhxRB_U,"\n
\n
ඇගේ සිනහව තහනම්\n
ගෙදරින් මට තහනම්\n
සැළවෙයි ගෙදරට\n
ඇය හමුවුනොතින්\n
චර පුරුෂයෝ දැන්\n
මා වටලා\n
යන එන හැම තැන් මුර දාලා\n
යන එන හැම තැන් මුර දාලා\n
\n
යාබද නිවසේ ඇය ඉන්නේ\n
එනමුදු ගව්වක දුර වැන්නේ\n
එනමුදු ගව්වක දුර වැන්නේ\n
යාබද නිවසේ ඇය ඉන්නේ\n
\n
පෙළපත කුල ගොත වෙනස්වෙලා\n
නෑදෑ පිරිවර හරස් වෙලා\n
නෑදෑ පිරවර හරස් වෙලා\n
පෙළපත කුල ගොත වෙනස් වෙලා\n
\n
ඇගේ සිනහව තහනම්\n
ගෙදරින් මට තහනම්\n
සැළවෙයි ගෙදරට\n
ඇය හමුවුනොතින්\n
චර පුරුෂයෝ දැන්\n
මා වටලා\n
යන එන හැම තැන් මුර දාලා\n
යන එන හැම තැන් මුර දාලා\n
\n
\n
"
